,0,1
19326,21,31
19327,35,34
19328,1,37
19329,64,40
19330,69,44
19331,14,45
19332,49,59
19333,7,31
19334,34,35
19335,46,27
19336,71,26
19337,25,25
19338,41,30
19339,63,45
19340,30,37
19341,24,35
19342,63,41
19343,80,43
19344,72,26
19345,66,38
19346,37,46
19347,3,40
19348,56,39
19349,75,48
19350,23,45
19351,83,29
19352,41,46
19353,12,54
19354,52,36
19355,38,38
19356,55,53
19357,70,29
19358,48,46
19359,80,44
19360,78,39
19361,22,53
19362,42,43
19363,73,27
19364,4,57
19365,39,46
19366,11,51
19367,60,24
19368,2,42
19369,14,51
19370,6,45
19371,67,37
19372,49,44
19373,61,43
19374,30,39
19375,58,44
19376,53,58
19377,74,36
19378,40,32
19379,59,23
19380,34,28
19381,69,42
19382,26,24
19383,43,40
19384,10,49
19385,8,26
19386,64,34
19387,82,21
19388,16,42
19389,29,39
19390,65,38
19391,27,37
19392,21,38
19393,44,52
19394,20,49
19395,45,44
19396,17,22
19397,36,42
19398,19,51
19399,18,57
19400,25,34
19401,62,35
19402,46,39
19403,33,34
19404,47,39
19405,7,65
19406,57,43
19407,5,38
19408,32,31
19409,28,34
19410,71,26
19411,51,35
19412,68,39
19413,35,36
19414,9,52
19415,76,42
19416,79,47
19417,1,44
19418,81,43
19419,31,40
19420,50,47
19421,13,42
19422,15,59
19423,77,43
19424,82,26
19425,68,38
19426,75,45
19427,4,40
19428,47,45
19429,2,40
19430,17,7
19431,60,21
19432,69,39
19433,74,37
19434,81,28
19435,50,37
19436,71,24
19437,11,49
19438,10,38
19439,13,32
19440,8,17
19441,41,43
19442,39,46
19443,29,40
19444,43,40
19445,55,39
19446,53,42
19447,72,22
19448,31,52
19449,51,38
19450,37,37
19451,44,35
19452,19,56
19453,58,34
19454,5,43
19455,26,30
19456,67,33
19457,38,35
19458,79,43
19459,15,52
19460,77,41
19461,42,51
19462,32,34
19463,1,44
19464,57,48
19465,33,39
19466,24,44
19467,40,50
19468,68,42
19469,21,50
19470,9,33
19471,59,55
19472,35,41
19473,12,44
19474,48,39
19475,80,33
19476,30,35
19477,78,33
19478,61,46
19479,65,32
19480,7,32
19481,20,18
19482,14,41
19483,64,35
19484,28,34
19485,23,50
19486,22,37
19487,83,34
19488,52,36
19489,76,34
19490,54,40
19491,46,44
19492,34,35
19493,73,57
19494,18,53
19495,71,30
19496,62,26
19497,36,41
19498,70,42
19499,56,38
19500,63,33
19501,25,34
19502,16,46
19503,3,43
19504,45,38
19505,27,41
19506,6,40
19507,55,54
19508,33,39
19509,82,37
19510,3,44
19511,47,44
19512,24,42
19513,64,49
19514,38,47
19515,14,129
19516,9,32
19517,63,43
19518,79,43
19519,22,32
19520,77,30
19521,73,53
19522,44,35
19523,41,47
19524,30,32
19525,27,30
19526,68,51
19527,6,36
19528,74,43
19529,58,40
19530,83,34
19531,67,33
19532,32,30
19533,51,29
19534,17,5
19535,53,36
19536,81,29
19537,49,30
19538,26,35
19539,29,35
19540,11,49
19541,78,41
19542,66,39
19543,43,43
19544,39,39
19545,71,26
19546,10,61
19547,36,38
19548,34,36
19549,25,30
19550,80,34
19551,7,39
19552,50,32
19553,37,37
19554,5,42
19555,65,39
19556,61,38
19557,60,27
19558,31,29
19559,56,40
19560,19,36
19561,18,53
19562,28,37
19563,15,53
19564,75,36
19565,54,37
19566,69,66
19567,70,50
19568,1,54
19569,59,56
19570,21,43
19571,45,55
19572,40,54
19573,72,78
19574,13,51
19575,4,43
19576,20,35
19577,57,66
19578,35,42
19579,76,51
19580,62,31
19581,46,43
19582,8,30
19583,42,44
19584,16,39
19585,52,36
19586,48,50
19587,2,53
19588,12,54
19589,23,51
19590,76,32
19591,4,9
19592,19,31
19593,27,20
19594,73,15
19595,43,31
19596,46,22
19597,8,15
19598,40,36
19599,10,37
19600,74,35
19601,71,23
19602,15,39
19603,33,28
19604,20,20
19605,41,39
19606,49,30
19607,52,33
19608,32,27
19609,3,24
19610,58,10
19611,63,25
19612,77,26
19613,26,25
19614,75,48
19615,36,35
19616,55,42
19617,48,24
19618,66,30
19619,68,28
19620,78,30
19621,30,31
19622,24,27
19623,38,28
19624,16,30
19625,22,26
19626,7,39
19627,80,28
19628,20,20
19629,41,39
19630,60,30
19631,52,33
19632,32,27
19633,70,24
19634,70,10
19635,63,25
19636,5,26
19637,26,25
19638,45,43
19639,47,31
19640,17,7
19641,61,15
19642,64,30
19643,44,35
19644,59,27
19645,25,26
19646,82,19
19647,56,33
19648,29,29
19649,5,19
19650,54,25
19651,72,9
19652,34,23
19653,51,22
19654,6,26
19655,2,22
19656,62,26
19657,1,19
19658,12,31
19659,18,9
19660,9,23
19661,81,32
19662,65,25
19663,37,20
19664,50,29
19665,53,29
19666,14,41
19667,13,32
19668,42,32
19669,35,28
19670,79,29
19671,70,26
19672,42,32
19673,27,33
19674,82,8
19675,18,45
19676,57,32
19677,48,32
19678,49,22
19679,40,32
19680,81,8
19681,71,9
19682,56,38
19683,77,29
19684,38,29
19685,67,24
19686,20,16
19687,16,28
19688,24,37
19689,22,29
19690,80,29
19691,5,28
19692,66,29
19693,63,27
19694,23,44
19695,29,30
19696,45,30
19697,55,34
19698,12,45
19699,11,46
19700,59,25
19701,61,20
19702,28,32
19703,83,36
19704,50,36
19705,21,41
19706,8,28
19707,75,38
19708,2,37
19709,4,31
19710,26,30
19711,65,29
19712,13,37
19713,14,38
19714,53,36
19715,68,31
19716,69,37
19717,73,20
19718,47,36
19719,30,31
19720,60,8
19721,7,30
19722,3,24
19723,6,24
19724,46,26
19725,15,53
19726,43,32
19727,70,55
19728,32,49
19729,64,35
19730,51,23
19731,10,38
19732,39,31
19733,33,31
19734,9,22
19735,37,38
19736,1,38
19737,44,50
19738,36,37
19739,58,29
19740,19,37
19741,31,40
19742,41,44
19743,34,29
19744,17,6
19745,62,28
19746,25,44
19747,52,29
19748,54,32
19749,78,26
19750,79,32
19751,72,8
19752,35,41
19753,76,44
19754,74,36
19755,40,32
19756,41,32
19757,65,22
19758,2,20
19759,60,6
19760,77,24
19761,26,24
19762,66,24
19763,82,9
19764,11,45
19765,54,34
19766,74,34
19767,46,30
19768,78,19
19769,83,23
19770,43,27
19771,55,40
19772,15,46
19773,56,29
19774,75,25
19775,29,20
19776,47,23
19777,76,56
19778,28,23
19779,31,30
19780,33,30
19781,64,26
19782,20,18
19783,49,25
19784,13,32
19785,61,18
19786,16,20
19787,22,29
19788,57,27
19789,7,27
19790,53,31
19791,50,33
19792,23,27
19793,3,17
19794,42,24
19795,32,20
19796,70,18
19797,25,21
19798,51,19
19799,21,24
19800,4,29
19801,58,22
19802,63,25
19803,45,26
19804,80,19
19805,59,8
19806,79,26
19807,6,18
19808,30,22
19809,8,11
19810,67,9
19811,10,30
19812,6,18
19813,34,28
19814,35,24
19815,71,18
19816,52,19
19817,69,9
19818,70,12
19819,19,33
19820,18,18
19821,9,17
19822,22,28
19823,48,21
19824,63,22
19825,37,30
19826,12,37
19827,62,22
19828,73,18
19829,39,33
19830,1,14
19831,44,29
19832,27,22
19833,14,38
19834,38,27
19835,17,5
19836,36,23
19837,29,29
19838,40,31
19839,80,41
19840,74,46
19841,36,36
19842,52,22
19843,69,35
19844,9,46
19845,3,36
19846,23,57
19847,60,38
19848,67,45
19849,70,48
19850,59,40
19851,50,43
19852,22,37
19853,2,39
19854,75,40
19855,11,48
19856,39,37
19857,12,43
19858,28,34
19859,15,42
19860,79,39
19861,43,58
19862,13,54
19863,77,48
19864,55,59
19865,27,37
19866,32,34
19867,6,89
19868,62,37
19869,49,41
19870,58,54
19871,64,51
19872,33,37
19873,71,43
19874,56,51
19875,4,48
19876,30,36
19877,46,45
19878,82,46
19879,72,47
19880,45,37
19881,42,36
19882,37,50
19883,24,45
19884,17,38
19885,38,45
19886,34,36
19887,53,54
19888,73,56
19889,14,50
19890,8,46
19891,19,41
19892,66,37
19893,25,35
19894,81,48
19895,48,34
19896,51,24
19897,76,54
19898,21,46
19899,61,46
19900,31,54
19901,41,46
19902,1,48
19903,63,48
19904,68,41
19905,5,40
19906,10,100
19907,57,56
19908,20,32
19909,44,43
19910,18,52
19911,7,56
19912,35,47
19913,26,41
19914,65,46
19915,16,28
19916,47,40
19917,83,43
19918,78,43
19919,54,50
19920,8,41
19921,48,27
19922,13,39
19923,69,43
19924,44,57
19925,31,47
19926,45,35
19927,19,35
19928,63,33
19929,40,41
19930,61,42
19931,54,55
19932,6,33
19933,68,37
19934,37,35
19935,83,32
19936,62,33
19937,47,35
19938,21,42
19939,46,38
19940,78,35
19941,65,37
19942,32,29
19943,3,39
19944,41,43
19945,58,48
19946,39,46
19947,76,43
19948,56,46
19949,75,46
19950,55,49
19951,50,44
19952,38,48
19953,17,37
19954,42,33
19955,60,37
19956,20,26
19957,30,32
19958,43,41
19959,7,39
19960,59,36
19961,26,32
19962,71,37
19963,79,38
19964,80,41
19965,18,53
19966,14,46
19967,77,38
19968,23,47
19969,51,24
19970,2,36
19971,24,33
19972,73,55
19973,1,34
19974,53,44
19975,81,40
19976,9,45
19977,52,19
19978,11,48
19979,72,38
19980,29,50
19981,34,38
19982,57,46
19983,22,34
19984,74,42
19985,4,42
19986,70,46
19987,33,33
19988,28,37
19989,49,44
19990,5,39
19991,25,27
19992,66,30
19993,67,33
19994,27,30
19995,64,35
19996,15,43
19997,35,36
19998,16,37
19999,82,41
20000,36,39
20001,10,53
20002,12,43
20003,55,50
20004,76,35
20005,66,33
20006,68,37
20007,82,39
20008,73,59
20009,48,32
20010,60,33
20011,32,32
20012,83,32
20013,7,44
20014,5,33
20015,35,38
20016,30,30
20017,81,43
20018,12,45
20019,78,40
20020,44,70
20021,59,42
20022,79,41
20023,49,41
20024,22,33
20025,27,31
20026,23,46
20027,3,42
20028,42,29
20029,34,32
20030,36,36
20031,54,39
20032,25,33
20033,47,36
20034,71,35
20035,57,41
20036,58,45
20037,9,46
20038,39,34
20039,24,32
20040,20,29
20041,50,41
20042,29,29
20043,40,35
20044,10,65
20045,11,49
20046,75,41
20047,43,46
20048,80,47
20049,18,55
20050,21,37
20051,45,34
20052,41,39
20053,17,33
20054,2,39
20055,61,47
20056,52,32
20057,51,24
20058,53,36
20059,46,35
20060,4,37
20061,62,41
20062,26,29
20063,65,32
20064,33,32
20065,31,47
20066,14,41
20067,38,34
20068,70,38
20069,67,39
20070,19,34
20071,8,47
20072,56,42
20073,74,43
20074,16,26
20075,15,38
20076,6,31
20077,13,45
20078,64,36
20079,37,34
20080,63,32
20081,28,32
20082,72,32
20083,1,35
20084,69,40
20085,2,37
20086,78,18
20087,18,38
20088,72,19
20089,53,43
20090,31,30
20091,15,38
20092,39,33
20093,21,41
20094,38,43
20095,58,38
20096,10,54
20097,14,45
20098,12,48
20099,23,40
20100,57,38
20101,13,38
20102,70,47
20103,34,39
20104,67,36
20105,20,36
20106,6,40
20107,42,29
20108,40,40
20109,80,32
20110,25,24
20111,48,29
20112,63,38
20113,8,37
20114,46,35
20115,73,55
20116,33,37
20117,83,38
20118,82,41
20119,2,43
20120,66,37
20121,24,33
20122,54,36
20123,51,23
20124,62,31
20125,64,37
20126,28,34
20127,26,29
20128,69,35
20129,4,33
20130,1,37
20131,30,26
20132,27,26
20133,49,34
20134,79,33
20135,77,29
20136,41,36
20137,16,35
20138,50,38
20139,29,34
20140,45,37
20141,65,40
20142,11,52
20143,43,53
20144,68,37
20145,59,44
20146,52,26
20147,35,30
20148,44,46
20149,55,42
20150,19,41
20151,47,32
20152,3,28
20153,37,36
20154,32,35
20155,7,43
20156,36,49
20157,81,38
20158,76,36
20159,9,43
20160,71,44
20161,5,35
20162,56,46
20163,22,32
20164,75,42
20165,60,41
20166,74,32
20167,17,29
20168,61,35
20169,4,36
20170,82,44
20171,2,36
20172,22,33
20173,19,30
20174,71,40
20175,47,44
20176,50,45
20177,37,36
20178,76,38
20179,46,36
20180,80,50
20181,73,47
20182,70,35
20183,39,34
20184,83,31
20185,52,22
20186,30,26
20187,31,29
20188,56,41
20189,79,54
20190,27,33
20191,75,50
20192,44,65
20193,54,36
20194,24,24
20195,49,28
20196,14,41
20197,72,31
20198,33,24
20199,69,37
20200,61,23
20201,55,36
20202,68,24
20203,5,26
20204,26,21
20205,6,29
20206,65,29
20207,77,31
20208,63,28
20209,81,41
20210,16,31
20211,51,17
20212,35,34
20213,64,36
20214,1,33
20215,25,27
20216,8,50
20217,36,42
20218,11,59
20219,45,41
20220,42,44
20221,48,31
20222,3,41
20223,40,34
20224,7,50
20225,12,52
20226,57,39
20227,59,41
20228,67,29
20229,38,33
20230,32,28
20231,34,28
20232,74,40
20233,15,45
20234,17,14
20235,78,35
20236,43,56
20237,41,34
20238,53,84
20239,23,43
20240,10,52
20241,18,50
20242,66,25
20243,21,35
20244,60,35
20245,29,28
20246,20,29
20247,13,41
20248,62,30
20249,58,39
20250,9,46
20251,28,28
20252,36,34
20253,13,35
20254,45,27
20255,28,23
20256,44,34
20257,55,38
20258,33,41
20259,65,23
20260,66,20
20261,2,23
20262,14,42
20263,7,32
20264,68,28
20265,64,27
20266,71,28
20267,10,41
20268,9,37
20269,62,26
20270,46,27
20271,21,24
20272,47,29
20273,15,35
20274,43,44
20275,3,33
20276,49,24
20277,73,48
20278,54,37
20279,16,28
20280,50,32
20281,1,30
20282,37,34
20283,57,37
20284,35,29
20285,74,100
20286,76,45
20287,75,30
20288,53,32
20289,80,25
20290,5,28
20291,41,33
20292,38,27
20293,23,48
20294,56,36
20295,27,24
20296,42,32
20297,39,30
20298,67,23
20299,34,37
20300,81,29
20301,32,23
20302,69,27
20303,40,30
20304,22,27
20305,77,27
20306,79,36
20307,18,40
20308,19,26
20309,29,28
20310,11,51
20311,70,37
20312,51,16
20313,52,19
20314,60,22
20315,17,23
20316,72,24
20317,48,20
20318,58,26
20319,83,24
20320,78,27
20321,8,38
20322,59,29
20323,63,25
20324,6,25
20325,61,32
20326,31,21
20327,30,24
20328,82,35
20329,24,26
20330,25,21
20331,26,22
20332,12,36
20333,4,34
20334,20,30
20335,63,34
20336,20,20
20337,37,57
20338,56,48
20339,53,65
20340,35,36
20341,14,65
20342,18,49
20343,27,39
20344,60,40
20345,54,47
20346,38,47
20347,25,29
20348,50,37
20349,73,56
20350,69,33
20351,67,43
20352,10,68
20353,23,44
20354,75,58
20355,79,29
20356,55,42
20357,52,34
20358,21,45
20359,9,32
20360,28,42
20361,70,28
20362,57,33
20363,5,37
20364,43,41
20365,36,38
20366,19,37
20367,74,38
20368,58,26
20369,62,29
20370,22,53
20371,76,47
20372,46,38
20373,31,41
20374,78,42
20375,15,60
20376,13,44
20377,1,46
20378,2,42
20379,64,42
20380,42,71
20381,6,42
20382,45,38
20383,59,58
20384,34,28
20385,49,43
20386,80,19
20387,41,41
20388,39,28
20389,8,34
20390,16,40
20391,66,43
20392,68,38
20393,61,31
20394,7,60
20395,65,31
20396,72,39
20397,12,41
20398,51,25
20399,17,8
20400,26,35
20401,1,35
20402,47,35
20403,32,48
20404,29,33
20405,48,50
20406,3,29
20407,44,47
20408,30,33
20409,24,35
20410,40,32
20411,78,36
20412,4,39
20413,82,23
20414,81,17
20415,71,24
20416,83,33
20417,33,30
20418,11,100
20419,49,33
20420,76,36
20421,72,24
20422,69,20
20423,41,43
20424,80,9
20425,18,47
20426,50,48
20427,52,35
20428,45,37
20429,38,33
20430,25,37
20431,3,44
20432,61,42
20433,33,35
20434,17,6
20435,9,44
20436,29,38
20437,7,41
20438,66,42
20439,53,65
20440,2,40
20441,30,36
20442,5,40
20443,10,54
20444,4,36
20445,15,63
20446,67,39
20447,24,42
20448,79,25
20449,8,29
20450,60,27
20451,83,31
20452,58,38
20453,43,36
20454,56,38
20455,43,43
20456,11,79
20457,37,34
20458,75,53
20459,82,29
20460,26,37
20461,51,26
20462,32,37
20463,64,40
20464,20,27
20465,28,32
20466,27,35
20467,65,36
20468,14,60
20469,12,43
20470,57,32
20471,1,43
20472,70,10
20473,63,49
20474,71,51
20475,21,44
20476,40,47
20477,55,37
20478,77,45
20479,18,48
20480,6,32
20481,28,39
20482,54,39
20483,36,32
20484,44,46
20485,62,34
20486,35,42
20487,23,48
20488,74,46
20489,60,25
20490,59,40
20491,22,39
20492,34,33
20493,13,45
20494,31,39
20495,68,40
20496,73,42
20497,16,35
20498,42,59
20499,78,41
20500,39,37
20501,46,45
20502,49,41
20503,32,34
20504,28,34
20505,29,34
20506,46,36
20507,56,40
20508,5,38
20509,42,56
20510,64,43
20511,69,39
20512,25,33
20513,24,38
20514,41,34
20515,15,44
20516,62,29
20517,3,41
20518,57,38
20519,33,40
20520,50,37
20521,60,25
20522,12,45
20523,47,46
20524,22,45
20525,45,33
20526,53,37
20527,20,37
20528,63,36
20529,81,44
20530,19,33
20531,16,35
20532,55,38
20533,31,37
20534,79,39
20535,37,36
20536,2,54
20537,1,39
20538,51,26
20539,59,37
20540,83,34
20541,61,39
20542,71,44
20543,26,33
20544,34,31
20545,4,38
20546,17,23
20547,77,46
20548,40,38
20549,80,34
20550,18,41
20551,39,35
20552,36,42
20553,58,26
20554,44,45
20555,52,33
20556,74,40
20557,67,46
20558,13,48
20559,30,40
20560,82,24
20561,72,48
20562,11,45
20563,75,42
20564,78,41
20565,73,41
20566,7,35
20567,43,43
20568,21,44
20569,9,41
20570,76,32
20571,68,42
20572,14,81
20573,70,33
20574,65,36
20575,23,44
20576,8,26
20577,54,48
20578,6,40
20579,66,46
20580,35,36
20581,2,38
20582,10,51
20583,38,34
20584,48,48
20585,27,45
20586,51,30
20587,17,22
20588,60,26
20589,67,42
20590,47,44
20591,66,44
20592,18,52
20593,38,31
20594,62,28
20595,61,33
20596,81,40
20597,68,53
20598,69,35
20599,16,30
20600,5,38
20601,2,35
20602,71,34
20603,15,37
20604,56,36
20605,21,46
20606,75,34
20607,7,41
20608,43,43
20609,12,42
20610,66,56
20611,70,24
20612,23,38
20613,76,40
20614,54,36
20615,31,37
20616,64,41
20617,37,43
20618,36,41
20619,40,49
20620,72,19
20621,46,42
20622,25,28
20623,57,21
20624,24,22
20625,8,25
20626,53,35
20627,73,38
20628,6,33
20629,39,30
20630,74,35
20631,29,26
20632,28,31
20633,41,31
20634,59,39
20635,42,44
20636,35,34
20637,10,45
20638,77,39
20639,27,39
20640,50,38
20641,3,33
20642,19,25
20643,20,37
20644,13,63
20645,63,32
20646,58,24
20647,55,34
20648,11,43
20649,33,25
20650,44,45
20651,49,38
20652,14,38
20653,32,34
20654,65,36
20655,30,34
20656,45,23
20657,80,45
20658,48,32
20659,34,29
20660,26,30
20661,83,31
20662,1,53
20663,9,48
20664,52,28
20665,4,43
20666,78,39
20667,22,40
20668,79,37
20669,19,25
20670,73,32
20671,46,27
20672,32,26
20673,21,34
20674,71,33
20675,79,18
20676,65,29
20677,10,36
20678,54,28
20679,15,40
20680,52,27
20681,63,28
20682,64,29
20683,20,18
20684,76,27
20685,42,29
20686,81,27
20687,80,16
20688,55,29
20689,53,34
20690,26,23
20691,29,24
20692,33,26
20693,60,14
20694,51,16
20695,31,27
20696,82,18
20697,12,35
20698,48,27
20699,43,53
20700,28,39
20701,27,27
20702,74,34
20703,83,24
20704,58,23
20705,39,22
20706,49,25
20707,57,15
20708,41,28
20709,2,32
20710,45,24
20711,30,23
20712,3,27
20713,61,28
20714,81,34
20715,24,22
20716,44,32
20717,16,25
20718,78,23
20719,25,26
20720,11,33
20721,8,16
20722,47,22
20723,5,32
20724,62,20
20725,69,20
20726,18,31
20727,4,27
20728,7,23
20729,37,24
20730,56,23
20731,72,12
20732,17,5
20733,70,18
20734,50,24
20735,36,23
20736,67,26
20737,13,30
20738,40,33
20739,66,22
20740,68,23
20741,9,14
20742,59,26
20743,35,25
20744,22,18
20745,1,22
20746,6,24
20747,75,44
20748,38,18
20749,34,20
20750,14,32
20751,23,22
20752,72,19
20753,9,18
20754,58,21
20755,79,9
20756,38,20
20757,19,18
20758,81,15
20759,32,13
20760,80,20
20761,67,21
20762,82,17
20763,65,20
20764,24,28
20765,27,24
20766,74,23
20767,37,20
20768,64,18
20769,69,22
20770,34,16
20771,40,21
20772,11,31
20773,43,29
20774,41,21
20775,33,15
20776,36,17
20777,31,20
20778,42,37
20779,55,31
20780,17,18
20781,50,41
20782,45,21
20783,20,21
20784,77,42
20785,61,20
20786,13,28
20787,47,25
20788,56,23
20789,49,19
20790,28,18
20791,30,15
20792,48,26
20793,44,28
20794,35,27
20795,62,21
20796,23,22
20797,14,30
20798,75,20
20799,39,24
20800,68,23
20801,73,27
20802,18,22
20803,29,17
20804,78,23
20805,21,24
20806,60,16
20807,59,16
20808,6,22
20809,26,21
20810,51,14
20811,76,17
20812,71,28
20813,3,19
20814,70,18
20815,25,26
20816,1,24
20817,4,23
20818,2,16
20819,52,23
20820,46,23
20821,57,7
20822,66,23
20823,83,26
20824,5,24
20825,22,26
20826,8,20
20827,54,28
20828,10,28
20829,53,24
20830,7,24
20831,15,36
20832,63,27
20833,12,32
20834,16,31
20835,63,27
20836,69,37
20837,55,42
20838,11,55
20839,32,33
20840,76,43
20841,70,28
20842,52,34
20843,48,37
20844,10,59
20845,24,38
20846,50,40
20847,66,34
20848,23,73
20849,30,28
20850,7,54
20851,65,32
20852,42,41
20853,26,25
20854,19,40
20855,51,20
20856,28,32
20857,80,34
20858,72,29
20859,16,63
20860,74,45
20861,81,54
20862,43,45
20863,58,34
20864,64,45
20865,37,54
20866,77,68
20867,17,11
20868,68,41
20869,59,27
20870,44,45
20871,13,41
20872,29,25
20873,73,55
20874,57,34
20875,6,38
20876,4,31
20877,40,38
20878,82,58
20879,12,33
20880,21,34
20881,36,42
20882,34,28
20883,27,34
20884,8,26
20885,75,48
20886,2,42
20887,3,41
20888,31,41
20889,45,45
20890,53,51
20891,22,46
20892,38,47
20893,79,41
20894,9,31
20895,46,41
20896,61,32
20897,15,51
20898,78,57
20899,54,41
20900,62,28
20901,67,28
20902,71,27
20903,39,32
20904,14,49
20905,1,36
20906,25,26
20907,49,35
20908,56,46
20909,33,27
20910,35,35
20911,83,29
20912,18,39
20913,60,25
20914,47,24
20915,20,29
20916,41,30
20917,5,32
20918,33,48
20919,15,57
20920,35,40
20921,5,42
20922,20,25
20923,57,58
20924,1,52
20925,28,34
20926,52,43
20927,50,38
20928,65,41
20929,24,39
20930,27,38
20931,36,37
20932,26,29
20933,56,38
20934,68,35
20935,19,41
20936,72,26
20937,60,31
20938,14,53
20939,49,47
20940,58,49
20941,39,46
20942,48,46
20943,71,31
20944,8,23
20945,70,30
20946,43,37
20947,7,44
20948,54,40
20949,79,32
20950,46,48
20951,2,48
20952,51,28
20953,45,46
20954,42,38
20955,10,72
20956,75,52
20957,37,49
20958,11,65
20959,66,37
20960,3,47
20961,29,37
20962,6,42
20963,17,47
20964,53,58
20965,78,43
20966,47,40
20967,76,47
20968,30,47
20969,13,41
20970,62,45
20971,22,46
20972,64,51
20973,25,37
20974,55,45
20975,16,40
20976,67,35
20977,23,56
20978,81,42
20979,32,39
20980,44,51
20981,18,58
20982,12,51
20983,63,45
20984,82,51
20985,21,43
20986,59,64
20987,34,45
20988,40,58
20989,9,52
20990,69,44
20991,4,41
20992,61,33
20993,80,44
20994,31,45
20995,83,46
20996,74,47
20997,38,50
20998,41,52
20999,77,52
21000,73,64
21001,8,46
21002,77,40
21003,70,46
21004,59,45
21005,60,51
21006,58,53
21007,10,66
21008,52,49
21009,53,59
21010,38,54
21011,65,47
21012,34,42
21013,78,53
21014,48,51
21015,19,55
21016,76,51
21017,24,52
21018,4,43
21019,46,50
21020,16,45
21021,39,50
21022,37,56
21023,12,50
21024,13,47
21025,57,44
21026,41,37
21027,36,36
21028,69,49
21029,25,36
21030,18,58
21031,81,57
21032,32,45
21033,74,52
21034,67,40
21035,45,39
21036,56,43
21037,31,46
21038,3,43
21039,79,46
21040,29,36
21041,61,49
21042,51,34
21043,55,40
21044,26,34
21045,44,48
21046,71,62
21047,7,47
21048,49,52
21049,27,34
21050,80,42
21051,6,43
21052,64,40
21053,47,30
21054,42,49
21055,66,37
21056,62,47
21057,63,45
21058,33,46
21059,9,49
21060,82,47
21061,72,54
21062,5,45
21063,2,46
21064,11,63
21065,30,34
21066,1,48
21067,21,49
21068,28,47
21069,75,55
21070,14,64
21071,15,64
21072,22,41
21073,68,38
21074,54,43
21075,23,66
21076,35,43
21077,50,55
21078,43,48
21079,83,39
21080,73,64
21081,20,32
21082,17,30
21083,40,53
21084,45,36
21085,27,38
21086,41,37
21087,71,48
21088,7,40
21089,49,46
21090,25,34
21091,63,39
21092,28,52
21093,54,39
21094,11,58
21095,78,41
21096,13,44
21097,46,48
21098,26,40
21099,8,52
21100,6,42
21101,74,41
21102,39,55
21103,23,56
21104,80,48
21105,48,45
21106,24,44
21107,35,43
21108,60,24
21109,12,43
21110,21,56
21111,81,37
21112,3,45
21113,22,54
21114,31,49
21115,32,49
21116,75,42
21117,55,41
21118,15,63
21119,4,45
21120,34,44
21121,40,49
21122,68,34
21123,10,64
21124,36,41
21125,37,39
21126,38,54
21127,18,49
21128,73,68
21129,79,45
21130,69,44
21131,1,38
21132,2,46
21133,61,42
21134,50,35
21135,53,49
21136,43,39
21137,52,39
21138,67,37
21139,66,41
21140,20,45
21141,14,66
21142,65,42
21143,9,35
21144,19,47
21145,29,31
21146,17,27
21147,82,25
21148,77,44
21149,31,39
21150,59,45
21151,44,59
21152,47,33
21153,58,50
21154,72,51
21155,57,47
21156,64,44
21157,42,49
21158,70,46
21159,33,49
21160,51,27
21161,16,46
21162,56,46
21163,5,43
21164,62,36
21165,83,40
21166,30,45
21167,76,38
21168,72,38
21169,43,44
21170,63,32
21171,74,35
21172,7,38
21173,19,30
21174,14,42
21175,65,31
21176,26,31
21177,24,34
21178,77,37
21179,56,38
21180,61,32
21181,69,34
21182,38,41
21183,4,28
21184,52,38
21185,64,38
21186,60,24
21187,54,42
21188,36,37
21189,15,51
21190,51,29
21191,81,40
21192,8,43
21193,3,39
21194,46,48
21195,17,11
21196,47,36
21197,27,39
21198,29,45
21199,78,51
21200,44,50
21201,73,63
21202,45,46
21203,23,49
21204,13,41
21205,48,39
21206,71,33
21207,50,38
21208,32,34
21209,40,50
21210,31,39
21211,6,28
21212,59,39
21213,22,41
21214,58,31
21215,41,38
21216,18,49
21217,68,32
21218,11,52
21219,55,39
21220,66,34
21221,16,34
21222,10,56
21223,25,33
21224,75,48
21225,53,54
21226,30,37
21227,34,42
21228,80,48
21229,28,39
21230,67,38
21231,20,39
21232,79,45
21233,42,43
21234,21,40
21235,83,37
21236,57,57
21237,82,49
21238,70,32
21239,39,41
21240,9,41
21241,62,34
21242,2,34
21243,33,40
21244,12,37
21245,1,36
21246,35,38
21247,37,37
21248,5,31
21249,49,42
21250,38,45
21251,5,39
21252,8,53
21253,60,47
21254,28,33
21255,32,34
21256,36,39
21257,10,69
21258,4,34
21259,16,32
21260,52,37
21261,40,40
21262,77,31
21263,29,25
21264,14,47
21265,71,48
21266,20,29
21267,73,60
21268,17,24
21269,41,35
21270,65,34
21271,62,33
21272,57,50
21273,76,31
21274,12,38
21275,22,47
21276,26,38
21277,66,45
21278,54,43
21279,70,32
21280,67,26
21281,83,24
21282,23,45
21283,49,30
21284,58,32
21285,2,32
21286,13,43
21287,44,36
21288,39,42
21289,11,56
21290,64,39
21291,45,33
21292,15,71
21293,43,47
21294,75,42
21295,30,33
21296,55,39
21297,31,42
21298,61,31
21299,37,38
21300,56,31
21301,33,33
21302,9,43
21303,35,38
21304,59,46
21305,18,48
21306,34,28
21307,53,50
21308,3,33
21309,69,48
21310,27,36
21311,74,32
21312,48,33
21313,78,39
21314,6,29
21315,81,45
21316,42,37
21317,21,31
21318,50,34
21319,25,30
21320,46,35
21321,19,37
21322,72,37
21323,24,36
21324,47,35
